Date and Time,FI_FX001_FIT001_PV,FI_LX001_LIT001_PV,FI_QX001_QIT001_PV,FI_PX001_PIT001_PV,Stage,Cyclic Backwash Setpoint,Filter Time in Service,Time to Backwash
12/07/2024 00:58,4.25547,5.38005,0.09905,179.43578,FILTERING,1636,1163,473
12/07/2024 00:59,4.51212,5.38087,0.09582,179.78864,FILTERING,1636,1164,472
12/07/2024 01:00,4.71448,5.37971,0.09953,179.11697,FILTERING,1636,1165,471
12/07/2024 01:01,4.89528,5.39138,0.09848,179.12446,FILTERING,1636,1166,470
12/07/2024 01:02,4.52731,5.3874,0.0988,179.42268,FILTERING,1636,1167,469
12/07/2024 01:03,4.60875,5.37911,0.10199,179.95665,FILTERING,1636,1168,468
12/07/2024 01:04,5.03915,5.38688,0.09875,179.048,FILTERING,1636,1169,467
12/07/2024 01:05,4.60417,5.39481,0.09947,179.7857,FILTERING,1636,1170,466
12/07/2024 01:06,4.58182,5.37779,0.09882,179.7215,FILTERING,1636,1171,465
12/07/2024 01:07,4.70387,5.37398,0.09847,180.08111,FILTERING,1636,1172,464
12/07/2024 01:08,4.66819,5.37589,0.09955,180.09061,FILTERING,1636,1173,463
12/07/2024 01:09,4.64085,5.38764,0.09851,180.22027,FILTERING,1636,1174,462
12/07/2024 01:10,4.51883,5.39662,0.09956,180.2511,FILTERING,1636,1175,461
12/07/2024 01:11,5.14305,5.39155,0.09907,181.01381,FILTERING,1636,1176,460
12/07/2024 01:12,4.95913,5.39511,0.09659,180.7771,FILTERING,1636,1177,459
12/07/2024 01:13,5.19707,5.36731,0.09916,180.5577,FILTERING,1636,1178,458
12/07/2024 01:14,5.08982,5.3783,0.10153,180.23242,FILTERING,1636,1179,457
12/07/2024 01:15,4.92741,5.3761,0.10108,180.33281,FILTERING,1636,1180,456
12/07/2024 01:16,4.61598,5.38957,0.10015,180.8575,FILTERING,1636,1181,455
12/07/2024 01:17,4.7942,5.38358,0.10086,180.93605,FILTERING,1636,1182,454
12/07/2024 01:18,4.9326,5.36125,0.09972,180.39109,FILTERING,1636,1183,453
12/07/2024 01:19,4.83615,5.39139,0.1001,180.11299,FILTERING,1636,1184,452
12/07/2024 01:20,4.69187,5.39472,0.10138,180.22928,FILTERING,1636,1185,451
12/07/2024 01:21,4.90477,5.40152,0.10127,181.19659,FILTERING,1636,1186,450
12/07/2024 01:22,5.07155,5.38684,0.10069,181.31864,FILTERING,1636,1187,449
12/07/2024 01:23,5.45604,5.39054,0.10195,180.98129,FILTERING,1636,1188,448
12/07/2024 01:24,5.03137,5.37652,0.10062,181.13867,FILTERING,1636,1189,447
12/07/2024 01:25,5.32526,5.37259,0.10489,181.64149,FILTERING,1636,1190,446
12/07/2024 01:26,5.02727,5.39574,0.10411,181.77619,FILTERING,1636,1191,445
12/07/2024 01:27,5.20641,5.39024,0.09975,181.44093,FILTERING,1636,1192,444
12/07/2024 01:28,5.27333,5.39592,0.10451,181.29551,FILTERING,1636,1193,443
12/07/2024 01:29,5.62937,5.38395,0.10294,181.23725,FILTERING,1636,1194,442
12/07/2024 01:30,4.80464,5.40503,0.10293,181.34739,FILTERING,1636,1195,441
12/07/2024 01:31,5.20598,5.38864,0.10513,181.26433,FILTERING,1636,1196,440
12/07/2024 01:32,5.44742,5.38018,0.10403,181.75708,FILTERING,1636,1197,439
12/07/2024 01:33,5.51161,5.38373,0.10392,181.58701,FILTERING,1636,1198,438
12/07/2024 01:34,5.22276,5.37351,0.10276,181.44542,FILTERING,1636,1199,437
12/07/2024 01:35,5.48083,5.37888,0.10637,182.09499,FILTERING,1636,1200,436
12/07/2024 01:36,5.52164,5.38339,0.10681,181.98707,FILTERING,1636,1201,435
12/07/2024 01:37,5.84409,5.39895,0.10574,181.96353,FILTERING,1636,1202,434
12/07/2024 01:38,5.62234,5.3861,0.104,181.90313,FILTERING,1636,1203,433
12/07/2024 01:39,5.58333,5.39537,0.10646,182.15366,FILTERING,1636,1204,432
12/07/2024 01:40,5.50214,5.38597,0.10721,181.97731,FILTERING,1636,1205,431
12/07/2024 01:41,5.79574,5.37863,0.10646,182.97794,FILTERING,1636,1206,430
12/07/2024 01:42,5.65473,5.39127,0.10807,182.89749,FILTERING,1636,1207,429
12/07/2024 01:43,5.62398,5.38022,0.10724,182.03317,FILTERING,1636,1208,428
12/07/2024 01:44,5.57301,5.38387,0.10769,182.26621,FILTERING,1636,1209,427
12/07/2024 01:45,5.74151,5.40337,0.10969,182.14043,FILTERING,1636,1210,426
12/07/2024 01:46,5.97255,5.39202,0.10697,181.91339,FILTERING,1636,1211,425
12/07/2024 01:47,5.76231,5.3807,0.10559,183.05435,FILTERING,1636,1212,424
12/07/2024 01:48,5.90397,5.39319,0.10792,182.56375,FILTERING,1636,1213,423
12/07/2024 01:49,5.81795,5.3799,0.10756,182.34694,FILTERING,1636,1214,422
12/07/2024 01:50,5.99576,5.37344,0.1065,182.22203,FILTERING,1636,1215,421
12/07/2024 01:51,6.01074,5.39628,0.10979,182.87564,FILTERING,1636,1216,420
12/07/2024 01:52,5.86913,5.38997,0.10907,182.98332,FILTERING,1636,1217,419
12/07/2024 01:53,6.22548,5.38611,0.10655,183.0665,FILTERING,1636,1218,418
12/07/2024 01:54,5.80049,5.37444,0.11182,183.33151,FILTERING,1636,1219,417
12/07/2024 01:55,6.3514,5.38531,0.10861,183.3469,FILTERING,1636,1220,416
12/07/2024 01:56,6.22287,5.38944,0.10898,182.75953,FILTERING,1636,1221,415
12/07/2024 01:57,6.30733,5.37865,0.11151,182.88709,FILTERING,1636,1222,414
12/07/2024 01:58,5.89237,5.38838,0.11093,183.57413,FILTERING,1636,1223,413
12/07/2024 01:59,6.24504,5.40052,0.11211,183.16464,FILTERING,1636,1224,412
12/07/2024 02:00,6.59476,5.39,0.10739,182.97846,FILTERING,1636,1225,411
12/07/2024 02:01,6.29172,5.39294,0.1104,183.07485,FILTERING,1636,1226,410
12/07/2024 02:02,6.37962,5.38482,0.1112,183.83675,FILTERING,1636,1227,409
12/07/2024 02:03,6.15748,5.38,0.11312,183.90035,FILTERING,1636,1228,408
12/07/2024 02:04,6.13123,5.38399,0.11005,183.732,FILTERING,1636,1229,407
12/07/2024 02:05,6.49783,5.39699,0.11096,183.47985,FILTERING,1636,1230,406
12/07/2024 02:06,6.34881,5.38785,0.11183,183.81305,FILTERING,1636,1231,405
12/07/2024 02:07,6.40631,5.38708,0.1129,183.85342,FILTERING,1636,1232,404
12/07/2024 02:08,6.56229,5.38473,0.11022,183.83868,FILTERING,1636,1233,403
12/07/2024 02:09,6.71945,5.37868,0.11323,184.24557,FILTERING,1636,1234,402
12/07/2024 02:10,6.71979,5.39986,0.11124,183.96606,FILTERING,1636,1235,401
12/07/2024 02:11,6.66697,5.38733,0.1128,184.34188,FILTERING,1636,1236,400
12/07/2024 02:12,6.85679,5.38482,0.11205,184.34978,FILTERING,1636,1237,399
12/07/2024 02:13,6.92038,5.38978,0.11285,183.88706,FILTERING,1636,1238,398
12/07/2024 02:14,6.71742,5.38498,0.11285,184.9874,FILTERING,1636,1239,397
12/07/2024 02:15,7.10945,5.39179,0.11452,184.63241,FILTERING,1636,1240,396
12/07/2024 02:16,6.59027,5.38389,0.11233,184.05148,FILTERING,1636,1241,395
12/07/2024 02:17,6.53295,5.39043,0.1123,184.16815,FILTERING,1636,1242,394
12/07/2024 02:18,7.14793,5.38909,0.11441,185.14439,FILTERING,1636,1243,393
12/07/2024 02:19,6.76282,5.40443,0.11496,184.79297,FILTERING,1636,1244,392
12/07/2024 02:20,6.39978,5.40495,0.11231,184.97712,FILTERING,1636,1245,391
12/07/2024 02:21,6.90039,5.39604,0.11398,184.99504,FILTERING,1636,1246,390
12/07/2024 02:22,7.24246,5.3891,0.11168,185.27458,FILTERING,1636,1247,389
12/07/2024 02:23,6.96623,5.39631,0.11403,185.35753,FILTERING,1636,1248,388
12/07/2024 02:24,6.70351,5.39613,0.11438,184.82421,FILTERING,1636,1249,387
12/07/2024 02:25,7.0313,5.38627,0.11259,185.3078,FILTERING,1636,1250,386
12/07/2024 02:26,7.08257,5.37691,0.11466,184.80457,FILTERING,1636,1251,385
12/07/2024 02:27,7.08279,5.37496,0.11259,184.96873,FILTERING,1636,1252,384
12/07/2024 02:28,7.0363,5.38931,0.113,185.27296,FILTERING,1636,1253,383
12/07/2024 02:29,7.0757,5.3863,0.11352,184.92249,FILTERING,1636,1254,382
12/07/2024 02:30,7.3853,5.38606,0.11146,185.26779,FILTERING,1636,1255,381
12/07/2024 02:31,7.15328,5.38405,0.11082,184.91756,FILTERING,1636,1256,380
12/07/2024 02:32,7.33082,5.38378,0.11323,185.63121,FILTERING,1636,1257,379
12/07/2024 02:33,7.35917,5.39588,0.11164,186.19767,FILTERING,1636,1258,378
12/07/2024 02:34,7.23318,5.36649,0.11085,185.78186,FILTERING,1636,1259,377
12/07/2024 02:35,7.23455,5.3955,0.11376,185.84977,FILTERING,1636,1260,376
12/07/2024 02:36,7.42737,5.38866,0.1148,185.79821,FILTERING,1636,1261,375
12/07/2024 02:37,7.11103,5.40247,0.11372,186.26543,FILTERING,1636,1262,374
12/07/2024 02:38,7.86811,5.39316,0.11057,186.02283,FILTERING,1636,1263,373
12/07/2024 02:39,7.38238,5.37724,0.11251,185.77417,FILTERING,1636,1264,372
12/07/2024 02:40,7.44611,5.37621,0.11166,186.22005,FILTERING,1636,1265,371
12/07/2024 02:41,7.6986,5.38212,0.11073,186.69964,FILTERING,1636,1266,370
12/07/2024 02:42,7.54409,5.39345,0.11201,185.86999,FILTERING,1636,1267,369
12/07/2024 02:43,7.52101,5.37771,0.11165,186.07974,FILTERING,1636,1268,368
12/07/2024 02:44,7.36325,5.39237,0.11127,186.39406,FILTERING,1636,1269,367
12/07/2024 02:45,7.67698,5.39719,0.11295,186.38308,FILTERING,1636,1270,366
12/07/2024 02:46,7.57281,5.38742,0.11327,186.67654,FILTERING,1636,1271,365
12/07/2024 02:47,8.12372,5.38462,0.11068,186.31744,FILTERING,1636,1272,364
12/07/2024 02:48,7.69135,5.37459,0.11073,186.51463,FILTERING,1636,1273,363
12/07/2024 02:49,7.30367,5.40396,0.11046,186.74992,FILTERING,1636,1274,362
12/07/2024 02:50,7.9714,5.40657,0.11143,186.82026,FILTERING,1636,1275,361
12/07/2024 02:51,7.60534,5.40179,0.11097,187.63469,FILTERING,1636,1276,360
12/07/2024 02:52,7.85024,5.3899,0.10923,187.14748,FILTERING,1636,1277,359
12/07/2024 02:53,8.13326,5.39176,0.10991,186.50849,FILTERING,1636,1278,358
12/07/2024 02:54,7.81348,5.39776,0.10766,186.72357,FILTERING,1636,1279,357
12/07/2024 02:55,7.85689,5.39352,0.10735,186.67654,FILTERING,1636,1280,356
12/07/2024 02:56,8.10701,5.3675,0.10773,187.62537,FILTERING,1636,1281,355
12/07/2024 02:57,8.22707,5.39986,0.10891,186.87587,FILTERING,1636,1282,354
12/07/2024 02:58,7.936,5.40234,0.10999,187.42757,FILTERING,1636,1283,353
12/07/2024 02:59,8.38913,5.40124,0.10768,187.45151,FILTERING,1636,1284,352
12/07/2024 03:00,7.65765,5.39637,0.10844,186.91893,FILTERING,1636,1285,351
12/07/2024 03:01,7.84521,5.40049,0.10873,187.28549,FILTERING,1636,1286,350
12/07/2024 03:02,7.95023,5.38161,0.11048,187.38358,FILTERING,1636,1287,349
12/07/2024 03:03,8.27664,5.39224,0.10803,187.03959,FILTERING,1636,1288,348
12/07/2024 03:04,8.13064,5.38772,0.10786,188.09957,FILTERING,1636,1289,347
12/07/2024 03:05,7.96834,5.40476,0.10656,187.66457,FILTERING,1636,1290,346
12/07/2024 03:06,7.89656,5.3947,0.10999,188.13999,FILTERING,1636,1291,345
12/07/2024 03:07,7.84104,5.39204,0.10814,188.37225,FILTERING,1636,1292,344
12/07/2024 03:08,8.26057,5.38525,0.10508,187.80466,FILTERING,1636,1293,343
12/07/2024 03:09,8.09661,5.385,0.10875,187.91498,FILTERING,1636,1294,342
12/07/2024 03:10,8.39411,5.38452,0.10733,187.61186,FILTERING,1636,1295,341
12/07/2024 03:11,7.92085,5.3996,0.10635,188.29272,FILTERING,1636,1296,340
12/07/2024 03:12,8.3089,5.3985,0.10674,187.9219,FILTERING,1636,1297,339
12/07/2024 03:13,8.23043,5.3958,0.10721,187.85199,FILTERING,1636,1298,338
12/07/2024 03:14,8.13125,5.40021,0.10412,187.79059,FILTERING,1636,1299,337
12/07/2024 03:15,8.16035,5.38752,0.10442,188.08391,FILTERING,1636,1300,336
12/07/2024 03:16,8.30329,5.37929,0.10469,188.28857,FILTERING,1636,1301,335
12/07/2024 03:17,8.29011,5.39959,0.10264,188.20253,FILTERING,1636,1302,334
12/07/2024 03:18,8.13135,5.39376,0.10534,188.31863,FILTERING,1636,1303,333
12/07/2024 03:19,8.42561,5.40095,0.10358,188.15278,FILTERING,1636,1304,332
12/07/2024 03:20,8.57586,5.39778,0.10317,188.40566,FILTERING,1636,1305,331
12/07/2024 03:21,8.29797,5.39387,0.10254,188.43232,FILTERING,1636,1306,330
12/07/2024 03:22,8.47453,5.39618,0.1032,188.68954,FILTERING,1636,1307,329
12/07/2024 03:23,8.3373,5.40589,0.10324,188.60113,FILTERING,1636,1308,328
12/07/2024 03:24,8.86176,5.39238,0.10426,188.43894,FILTERING,1636,1309,327
12/07/2024 03:25,8.39254,5.40068,0.10406,188.54943,FILTERING,1636,1310,326
12/07/2024 03:26,8.53964,5.39734,0.10059,188.11122,FILTERING,1636,1311,325
12/07/2024 03:27,8.64193,5.38156,0.10275,188.87075,FILTERING,1636,1312,324
12/07/2024 03:28,8.28896,5.38453,0.10367,188.44246,FILTERING,1636,1313,323
12/07/2024 03:29,8.56651,5.39481,0.10126,188.50903,FILTERING,1636,1314,322
12/07/2024 03:30,8.60548,5.39122,0.10111,188.43122,FILTERING,1636,1315,321
12/07/2024 03:31,8.52621,5.38769,0.10055,188.33623,FILTERING,1636,1316,320
12/07/2024 03:32,8.59962,5.40394,0.10173,188.38366,FILTERING,1636,1317,319
12/07/2024 03:33,8.32363,5.3835,0.10114,188.33155,FILTERING,1636,1318,318
12/07/2024 03:34,8.8885,5.39395,0.10197,188.60813,FILTERING,1636,1319,317
12/07/2024 03:35,7.98466,5.38864,0.10013,188.95432,FILTERING,1636,1320,316
12/07/2024 03:36,8.30092,5.40758,0.10199,188.72111,FILTERING,1636,1321,315
12/07/2024 03:37,8.20596,5.41594,0.1008,188.9498,FILTERING,1636,1322,314
12/07/2024 03:38,8.82193,5.39339,0.10147,188.91726,FILTERING,1636,1323,313
12/07/2024 03:39,8.45452,5.40276,0.09863,188.65977,FILTERING,1636,1324,312
12/07/2024 03:40,8.29466,5.40621,0.10169,189.18648,FILTERING,1636,1325,311
12/07/2024 03:41,8.36487,5.40333,0.09834,189.13482,FILTERING,1636,1326,310
12/07/2024 03:42,8.18291,5.40255,0.09824,189.10076,FILTERING,1636,1327,309
12/07/2024 03:43,8.61479,5.38213,0.09825,188.99784,FILTERING,1636,1328,308
12/07/2024 03:44,8.63584,5.40581,0.09793,188.78921,FILTERING,1636,1329,307
12/07/2024 03:45,8.55139,5.39936,0.10137,188.80598,FILTERING,1636,1330,306
12/07/2024 03:46,8.34744,5.39474,0.09917,188.91644,FILTERING,1636,1331,305
12/07/2024 03:47,8.79531,5.39603,0.09899,189.35502,FILTERING,1636,1332,304
12/07/2024 03:48,8.64544,5.39881,0.09528,189.29263,FILTERING,1636,1333,303
12/07/2024 03:49,8.13863,5.3948,0.09992,188.53965,FILTERING,1636,1334,302
12/07/2024 03:50,8.4468,5.39408,0.09631,189.06493,FILTERING,1636,1335,301
12/07/2024 03:51,8.2517,5.38918,0.09771,188.25495,FILTERING,1636,1336,300
12/07/2024 03:52,8.77448,5.40117,0.0966,188.88229,FILTERING,1636,1337,299
12/07/2024 03:53,8.38696,5.39589,0.09792,188.82467,FILTERING,1636,1338,298
12/07/2024 03:54,8.19685,5.39092,0.09977,189.2073,FILTERING,1636,1339,297
12/07/2024 03:55,8.43904,5.39814,0.09595,188.7263,FILTERING,1636,1340,296
12/07/2024 03:56,8.78134,5.39779,0.09624,188.60605,FILTERING,1636,1341,295
12/07/2024 03:57,8.63088,5.40158,0.09746,188.92634,FILTERING,1636,1342,294
12/07/2024 03:58,8.34785,5.39738,0.09955,189.08473,FILTERING,1636,1343,293
12/07/2024 03:59,8.41097,5.40264,0.0965,188.57615,FILTERING,1636,1344,292
12/07/2024 04:00,8.63795,5.39561,0.09602,189.44957,FILTERING,1636,1345,291
12/07/2024 04:01,8.71059,5.39628,0.09731,189.05795,FILTERING,1636,1346,290
12/07/2024 04:02,8.11374,5.40019,0.09705,189.13577,FILTERING,1636,1347,289
12/07/2024 04:03,8.44637,5.40116,0.09548,189.46855,FILTERING,1636,1348,288
12/07/2024 04:04,8.33597,5.40784,0.0964,188.92727,FILTERING,1636,1349,287
12/07/2024 04:05,8.30026,5.40662,0.09405,189.60065,FILTERING,1636,1350,286
12/07/2024 04:06,8.65654,5.39798,0.09696,189.16689,FILTERING,1636,1351,285
12/07/2024 04:07,8.10703,5.38714,0.09515,189.41161,FILTERING,1636,1352,284
12/07/2024 04:08,8.52847,5.40398,0.10074,189.31586,FILTERING,1636,1353,283
12/07/2024 04:09,7.90003,5.40282,0.0979,189.3973,FILTERING,1636,1354,282
12/07/2024 04:10,8.19994,5.40043,0.09748,189.22244,FILTERING,1636,1355,281
12/07/2024 04:11,8.33979,5.40497,0.09793,189.06756,FILTERING,1636,1356,280
12/07/2024 04:12,8.05843,5.39592,0.09646,189.79794,FILTERING,1636,1357,279
12/07/2024 04:13,8.7486,5.3862,0.09704,189.21854,FILTERING,1636,1358,278
12/07/2024 04:14,8.15113,5.39206,0.09808,188.90355,FILTERING,1636,1359,277
12/07/2024 04:15,8.12134,5.37597,0.09593,189.68178,FILTERING,1636,1360,276
12/07/2024 04:16,8.12802,5.40279,0.0985,189.15622,FILTERING,1636,1361,275
12/07/2024 04:17,8.36888,5.3988,0.10072,188.74086,FILTERING,1636,1362,274
12/07/2024 04:18,8.41863,5.4063,0.09544,189.019,FILTERING,1636,1363,273
12/07/2024 04:19,8.13407,5.40554,0.09856,188.68739,FILTERING,1636,1364,272
12/07/2024 04:20,8.26919,5.39568,0.09664,189.04999,FILTERING,1636,1365,271
12/07/2024 04:21,8.26848,5.3931,0.09903,189.81969,FILTERING,1636,1366,270
12/07/2024 04:22,7.88464,5.39348,0.09862,189.4389,FILTERING,1636,1367,269
12/07/2024 04:23,8.13197,5.4152,0.10106,189.30891,FILTERING,1636,1368,268
12/07/2024 04:24,8.01217,5.39876,0.10094,189.14642,FILTERING,1636,1369,267
12/07/2024 04:25,7.80905,5.39787,0.09636,189.28776,FILTERING,1636,1370,266
12/07/2024 04:26,8.14471,5.40249,0.09983,189.67336,FILTERING,1636,1371,265
12/07/2024 04:27,8.28632,5.38756,0.09996,188.80063,FILTERING,1636,1372,264
12/07/2024 04:28,8.07303,5.39716,0.10078,190.24103,FILTERING,1636,1373,263
12/07/2024 04:29,7.53044,5.39358,0.09988,189.10495,FILTERING,1636,1374,262
12/07/2024 04:30,7.93352,5.392,0.10024,189.30573,FILTERING,1636,1375,261
12/07/2024 04:31,7.82595,5.39852,0.09797,189.34379,FILTERING,1636,1376,260
12/07/2024 04:32,8.34,5.40109,0.10034,189.34738,FILTERING,1636,1377,259
12/07/2024 04:33,7.89525,5.39077,0.09958,189.21347,FILTERING,1636,1378,258
12/07/2024 04:34,7.61896,5.39798,0.10112,189.6896,FILTERING,1636,1379,257
12/07/2024 04:35,7.91087,5.40164,0.10016,189.78195,FILTERING,1636,1380,256
12/07/2024 04:36,8.02508,5.4047,0.10117,189.73917,FILTERING,1636,1381,255
12/07/2024 04:37,7.89537,5.399,0.10164,189.49259,FILTERING,1636,1382,254
12/07/2024 04:38,7.69231,5.40392,0.10188,189.30274,FILTERING,1636,1383,253
12/07/2024 04:39,7.73804,5.39856,0.10003,189.43796,FILTERING,1636,1384,252
12/07/2024 04:40,7.95947,5.41172,0.105,189.4822,FILTERING,1636,1385,251
12/07/2024 04:41,7.80286,5.40592,0.10197,189.22894,FILTERING,1636,1386,250
12/07/2024 04:42,8.16359,5.39629,0.10277,189.59188,FILTERING,1636,1387,249
12/07/2024 04:43,7.75382,5.3978,0.10214,190.09409,FILTERING,1636,1388,248
12/07/2024 04:44,7.40392,5.40499,0.10063,189.51955,FILTERING,1636,1389,247
12/07/2024 04:45,7.64461,5.39775,0.1037,189.73716,FILTERING,1636,1390,246
12/07/2024 04:46,7.54661,5.38661,0.10317,189.40727,FILTERING,1636,1391,245
12/07/2024 04:47,7.32322,5.40451,0.10434,189.8877,FILTERING,1636,1392,244
12/07/2024 04:48,7.63395,5.39917,0.10226,189.44273,FILTERING,1636,1393,243
12/07/2024 04:49,7.49809,5.40777,0.103,189.53466,FILTERING,1636,1394,242
12/07/2024 04:50,7.58519,5.40276,0.10415,189.83288,FILTERING,1636,1395,241
12/07/2024 04:51,7.89465,5.4077,0.10407,189.39993,FILTERING,1636,1396,240
12/07/2024 04:52,7.47583,5.42278,0.10382,189.84688,FILTERING,1636,1397,239
12/07/2024 04:53,7.67941,5.41298,0.1049,190.0529,FILTERING,1636,1398,238
12/07/2024 04:54,7.40874,5.40002,0.10689,189.80736,FILTERING,1636,1399,237
12/07/2024 04:55,7.50247,5.4063,0.10569,190.04048,FILTERING,1636,1400,236
12/07/2024 04:56,7.41542,5.40396,0.10701,189.41423,FILTERING,1636,1401,235
12/07/2024 04:57,7.4168,5.40526,0.10525,189.9585,FILTERING,1636,1402,234
12/07/2024 04:58,7.30863,5.39067,0.10583,189.70997,FILTERING,1636,1403,233
12/07/2024 04:59,7.59643,5.41175,0.10637,189.98565,FILTERING,1636,1404,232
12/07/2024 05:00,7.40395,5.38497,0.10558,190.36827,FILTERING,1636,1405,231
12/07/2024 05:01,7.2717,5.40337,0.10688,189.02239,FILTERING,1636,1406,230
12/07/2024 05:02,7.40108,5.38955,0.1091,189.75622,FILTERING,1636,1407,229
12/07/2024 05:03,7.2157,5.39808,0.10961,189.28017,FILTERING,1636,1408,228
12/07/2024 05:04,7.38376,5.40548,0.10929,189.62354,FILTERING,1636,1409,227
12/07/2024 05:05,6.89473,5.41085,0.10793,189.8761,FILTERING,1636,1410,226
12/07/2024 05:06,7.52708,5.41218,0.10663,190.3029,FILTERING,1636,1411,225
12/07/2024 05:07,7.10515,5.40256,0.11162,190.31389,FILTERING,1636,1412,224
12/07/2024 05:08,6.81221,5.41213,0.10741,190.33223,FILTERING,1636,1413,223
12/07/2024 05:09,7.15989,5.4038,0.11069,190.294,FILTERING,1636,1414,222
12/07/2024 05:10,7.23829,5.39871,0.10918,189.75137,FILTERING,1636,1415,221
12/07/2024 05:11,6.74393,5.40749,0.1073,190.4224,FILTERING,1636,1416,220
12/07/2024 05:12,6.82377,5.39727,0.10685,190.00687,FILTERING,1636,1417,219
12/07/2024 05:13,7.09021,5.40364,0.11137,190.37332,FILTERING,1636,1418,218
12/07/2024 05:14,6.96912,5.40098,0.10864,189.99259,FILTERING,1636,1419,217
12/07/2024 05:15,6.73707,5.39251,0.10781,190.24321,FILTERING,1636,1420,216
12/07/2024 05:16,6.74404,5.40765,0.1095,190.30666,FILTERING,1636,1421,215
12/07/2024 05:17,6.51247,5.40626,0.11009,190.4605,FILTERING,1636,1422,214
12/07/2024 05:18,6.53361,5.41442,0.11085,190.13517,FILTERING,1636,1423,213
12/07/2024 05:19,6.36512,5.39037,0.11096,190.61579,FILTERING,1636,1424,212
12/07/2024 05:20,6.59848,5.39971,0.10956,190.05395,FILTERING,1636,1425,211
12/07/2024 05:21,6.77208,5.41454,0.11083,190.9888,FILTERING,1636,1426,210
12/07/2024 05:22,6.5516,5.40986,0.11358,190.28409,FILTERING,1636,1427,209
12/07/2024 05:23,6.7965,5.41152,0.10959,189.9534,FILTERING,1636,1428,208
12/07/2024 05:24,6.41226,5.41744,0.11203,190.55026,FILTERING,1636,1429,207
12/07/2024 05:25,6.21146,5.39982,0.10989,190.47967,FILTERING,1636,1430,206
12/07/2024 05:26,6.70882,5.39912,0.111,190.35927,FILTERING,1636,1431,205
12/07/2024 05:27,6.51947,5.41299,0.11345,191.06993,FILTERING,1636,1432,204
12/07/2024 05:28,6.65967,5.41131,0.10884,190.92427,FILTERING,1636,1433,203
12/07/2024 05:29,6.31502,5.40534,0.11516,190.86805,FILTERING,1636,1434,202
12/07/2024 05:30,6.6686,5.40522,0.11019,190.47447,FILTERING,1636,1435,201
12/07/2024 05:31,6.10334,5.39878,0.10922,190.63375,FILTERING,1636,1436,200
12/07/2024 05:32,6.22941,5.41928,0.11237,190.64107,FILTERING,1636,1437,199
12/07/2024 05:33,6.33661,5.42297,0.11179,190.30792,FILTERING,1636,1438,198
12/07/2024 05:34,6.12948,5.4158,0.1116,190.96895,FILTERING,1636,1439,197
12/07/2024 05:35,6.23711,5.41219,0.11357,191.02234,FILTERING,1636,1440,196
12/07/2024 05:36,6.40947,5.41179,0.11129,190.98699,FILTERING,1636,1441,195
12/07/2024 05:37,6.20366,5.40983,0.1136,191.04983,FILTERING,1636,1442,194
12/07/2024 05:38,6.06109,5.39319,0.11405,190.67284,FILTERING,1636,1443,193
12/07/2024 05:39,6.31053,5.40359,0.1108,190.77528,FILTERING,1636,1444,192
12/07/2024 05:40,6.13635,5.41406,0.11444,190.97945,FILTERING,1636,1445,191
12/07/2024 05:41,6.00093,5.40083,0.1141,191.52025,FILTERING,1636,1446,190
12/07/2024 05:42,5.95532,5.40895,0.11529,191.48402,FILTERING,1636,1447,189
12/07/2024 05:43,5.86662,5.41707,0.11299,191.32044,FILTERING,1636,1448,188
12/07/2024 05:44,6.07773,5.41731,0.11174,191.79962,FILTERING,1636,1449,187
12/07/2024 05:45,6.05431,5.41553,0.11488,191.37763,FILTERING,1636,1450,186
12/07/2024 05:46,6.10043,5.4104,0.11307,191.44473,FILTERING,1636,1451,185
12/07/2024 05:47,5.90273,5.41462,0.11572,191.72679,FILTERING,1636,1452,184
12/07/2024 05:48,5.67727,5.40642,0.11403,191.52014,FILTERING,1636,1453,183
12/07/2024 05:49,5.82186,5.42208,0.1129,191.83424,FILTERING,1636,1454,182
12/07/2024 05:50,5.61298,5.39584,0.11158,191.37605,FILTERING,1636,1455,181
12/07/2024 05:51,5.72774,5.40922,0.1127,191.20285,FILTERING,1636,1456,180
